ID,name_seq,collection_time,index,is.node,pmsmdemdef,STN,AMRany,ESBLR,CiprofloxacinR,AzithromycinR,Genotype,Genotype_simplified,Phylowave_group
227,SRR7358270,2018.389041,0.146068881,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
228,SRR7282605,2018.235616,0.146365054,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
229,SRR7251030,2018.221918,0.146235845,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
230,SRR7266381,2017.926027,0.141487974,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
231,SRR7367536,2018.276712,0.146478066,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
232,SRR7290925,2018.317808,0.145783235,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
233,SRR7236614,2018.219178,0.145772243,no,pMSM,STN,1,0,1,1,NA,NA,1
234,SRR7236617,2018.372603,0.145629049,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
235,SRR7230386,2017.915068,0.141772593,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
236,SRR7291539,2017.942466,0.141329058,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
237,SRR7282611,2017.871233,0.140618368,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
238,SRR11361864,2020.153005,0.126651277,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
239,SRR11206529,2020.131148,0.128976406,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
240,SRR11361777,2020.155738,0.126131275,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
241,SRR10133041,2019.673973,0.141810325,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
242,SRR11363385,2020.153005,0.126616511,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
243,SRR10236643,2019.736986,0.142895988,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
244,SRR10760841,2019.958904,0.133361352,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
245,SRR10133063,2019.673973,0.141535567,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
246,SRR8866687,2019.232877,0.155593054,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
247,SRR8775482,2019.194521,0.158115609,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
248,SRR8737850,2019.175342,0.159492636,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
249,SRR8771460,2019.180822,0.158875812,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
250,SRR8599082,2019.10137,0.161919906,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
251,SRR9613634,2019.468493,0.149273606,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
252,SRR9719290,2019.515068,0.145731001,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
253,SRR8873628,2019.235616,0.155630239,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
254,SRR8704597,2019.153425,0.159852141,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
255,SRR9258481,2019.408219,0.152532065,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
256,SRR10228131,2019.687671,0.142286443,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
257,SRR7842097,2018.586301,0.165944862,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
258,SRR7842136,2018.624658,0.166033429,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
259,SRR9586552,2019.449315,0.150927209,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
260,SRR9661220,2019.487671,0.147754792,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
261,SRR7974372,2018.734247,0.165550021,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
262,SRR7456567,2018.465753,0.166973142,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
263,SRR8244724,2018.871233,0.166404398,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
264,SRR8568154,2019.093151,0.161385189,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
265,SRR7892119,2018.69863,0.164470553,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
266,SRR8201567,2018.849315,0.16529722,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
267,SRR8634622,2019.131507,0.159899345,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
268,SRR7456553,2018.460274,0.166815025,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
269,SRR8172599,2018.824658,0.165693498,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
270,SRR7850134,2018.575342,0.165703873,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
271,SRR7975984,2018.731507,0.165150448,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
272,SRR8172606,2018.816438,0.165715194,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
273,SRR8238022,2018.865753,0.166416825,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
274,SRR8182701,2018.830137,0.165342213,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
275,SRR7850066,2018.575342,0.165657572,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
276,SRR7956018,2018.720548,0.165392165,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
277,SRR8097464,2018.772603,0.166135277,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
278,SRR8201569,2018.849315,0.165174065,no,pMSM,STN,1,0,1,1,NA,NA,1
279,SRR9613015,2019.465753,0.149255775,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
280,SRR9886061,2019.553425,0.144452276,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
281,SRR9259112,2019.369863,0.151662669,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
282,SRR8936120,2019.268493,0.153146029,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
283,SRR8979697,2019.271233,0.152932637,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
284,SRR8936110,2019.268493,0.153107885,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
285,SRR7842125,2018.59726,0.164702174,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
286,SRR7866091,2018.575342,0.165444517,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
287,SRR8217588,2018.843836,0.165111334,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
288,SRR7873472,2018.561644,0.165856414,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
289,SRR7842106,2018.578082,0.16532131,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
290,SRR7850136,2018.616438,0.164988407,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
291,SRR9259954,2019.367123,0.151215678,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
292,SRR8380556,2018.945205,0.165455511,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
293,SRR7439067,2018.463014,0.166242514,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
294,SRR8176547,2018.827397,0.164920366,no,pMSM,STN,1,0,1,1,NA,NA,1
295,SRR8117834,2018.775342,0.165565269,no,pMSM,STN,1,1,1,1,3.6.1.1.2,3.6.1.1.2,1
296,SRR7979557,2018.736986,0.164553467,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
297,SRR8176555,2018.813699,0.165141632,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
298,SRR7495422,2018.484932,0.165880351,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
299,SRR9944900,2019.572603,0.143271085,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
300,SRR10247333,2019.745205,0.140715804,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
301,SRR10357098,2019.805479,0.140809483,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
302,SRR10005855,2019.59726,0.140378048,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
303,SRR7439071,2018.463014,0.165868405,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
304,SRR7495421,2018.482192,0.165354664,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
305,SRR7842126,2018.6,0.16372325,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
306,SRR9259313,2019.405479,0.149917364,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
307,SRR9260990,2019.408219,0.149960978,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
308,SRR10198854,2019.679452,0.139575498,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
309,SRR8097455,2018.769863,0.164473725,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
310,SRR7826920,2018.564384,0.164584317,no,pMSM,STN,1,1,1,1,3.6.1.1.2,3.6.1.1.2,1
311,SRR7850008,2018.580822,0.163803508,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
312,SRR8369248,2018.945205,0.164073597,no,pMSM,STN,1,0,1,1,NA,NA,1
313,SRR7833091,2018.6,0.163285611,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
314,SRR7527630,2018.506849,0.164518566,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
315,SRR7588686,2018.50137,0.164455466,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
316,SRR7527631,2018.509589,0.164575841,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
317,SRR9260664,2019.372603,0.150919391,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
318,SRR9273331,2019.421918,0.149521652,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
319,SRR9311819,2019.441096,0.149217005,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
320,SRR9018545,2019.315068,0.151288109,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
321,SRR9050409,2019.326027,0.150806223,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
322,SRR10056645,2019.652055,0.138865321,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
323,SRR11206457,2020.128415,0.126227058,no,pMSM,STN,1,1,1,1,3.6.1.1.2,3.6.1.1.2,1
324,SRR10559611,2019.887671,0.134963786,no,pMSM,STN,1,1,1,1,3.6.1.1.2,3.6.1.1.2,1
325,SRR11041457,2020.076503,0.127646558,no,pMSM,STN,1,1,1,1,3.6.1.1.2,3.6.1.1.2,1
326,SRR8553835,2019.079452,0.160722786,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
327,SRR8183260,2018.835616,0.164039763,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
328,SRR8385379,2018.939726,0.165107893,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
329,SRR8281115,2018.90137,0.165264296,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
330,SRR8293479,2018.90411,0.165185868,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
331,SRR8670884,2019.150685,0.157448717,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
332,SRR8293486,2018.90411,0.164688375,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
333,SRR8194864,2018.846575,0.163249008,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
334,SRR7588723,2018.528767,0.164266093,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
335,SRR7826946,2018.616438,0.163268872,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
336,SRR8325553,2018.923288,0.164764028,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
337,SRR7890020,2018.693151,0.162346242,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
338,SRR7850051,2018.619178,0.163430758,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
339,SRR8194856,2018.846575,0.163112695,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
340,SRR8052199,2018.747945,0.163501569,no,pMSM,STN,1,0,1,1,NA,NA,1
341,SRR9178549,2019.386301,0.1495467,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
342,SRR7827056,2018.542466,0.164161824,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
343,SRR7866099,2018.682192,0.162344118,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
344,SRR7588721,2018.523288,0.163935062,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
345,SRR9671847,2019.487671,0.144703932,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
346,SRR9260046,2019.350685,0.148633089,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
347,SRR9586539,2019.457534,0.147803367,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
348,SRR7841123,2018.641096,0.16326013,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
349,SRR10314873,2019.775342,0.138475455,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
350,SRR9947517,2019.575342,0.141323831,no,Travel,Travel,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
351,SRR8369242,2018.945205,0.163088847,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
352,SRR7975977,2018.731507,0.161722581,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
353,SRR7866112,2018.583562,0.161616369,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
354,SRR7291034,2018.413699,0.16342094,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
355,SRR7407914,2018.235616,0.163044387,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
356,SRR7186890,2018.216438,0.16219242,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
357,SRR7527635,2018.506849,0.161730719,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
358,SRR7230383,2018.367123,0.161460586,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
359,SRR7277762,2018.180822,0.160020522,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
360,SRR7204321,2017.942466,0.155505417,no,pMSM,STN,1,0,1,1,NA,NA,1
361,SRR7244221,2017.717808,0.153173831,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
362,SRR7290899,2018.408219,0.160496091,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
363,SRR7251433,2018.079452,0.158969501,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
364,SRR7265959,2018.10137,0.158921853,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
365,SRR7208634,2018.306849,0.160724359,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
366,SRR7249687,2018.235616,0.160932942,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
367,SRR7274791,2018.328767,0.160425653,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
368,SRR7223111,2018.336986,0.160469333,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
369,SRR7290995,2018.408219,0.160639108,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
370,SRR7184434,2017.945205,0.155685917,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
371,SRR7223114,2017.989041,0.156924063,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
372,SRR7265958,2017.967123,0.156810636,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
373,SRR7367390,2018.347945,0.160200452,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
374,SRR7187887,2018.183562,0.160392346,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
375,SRR7215917,2017.950685,0.156120028,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
376,SRR7250978,2018.364384,0.160769577,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
377,SRR7407985,2018.309589,0.160919112,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
378,SRR7184257,2017.778082,0.154797068,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
379,SRR7186924,2018.230137,0.160955122,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
380,SRR7367372,2018.20274,0.160603741,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
381,SRR7358035,2018.216438,0.160539781,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
382,SRR7291661,2018.120548,0.158933775,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
383,SRR7283751,2018.00274,0.156311115,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
384,SRR7291555,2018.008219,0.156091669,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
385,SRR7367533,2018.120548,0.158364921,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
386,SRR7266831,2018.317808,0.159746483,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
387,SRR7286564,2018.312329,0.159964476,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
388,SRR7187015,2018.178082,0.158790932,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
389,SRR7179961,2018.260274,0.160584097,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
390,SRR7291639,2018.347945,0.159321077,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
391,SRR7285640,2018.060274,0.157113499,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
392,SRR7291008,2018.290411,0.160167709,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
393,SRR7265845,2017.827397,0.152603054,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
394,SRR8194840,2018.843836,0.154995556,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
395,SRR7974370,2018.734247,0.155026668,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
396,SRR8172610,2018.824658,0.155268407,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
397,SRR7842168,2018.619178,0.155802009,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
398,SRR7836288,2018.6,0.155687603,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
399,SRR7291610,2018.408219,0.15732365,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
400,SRR7266790,2018.309589,0.157598066,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
401,SRR7236583,2017.928767,0.152069355,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
402,SRR7265932,2017.813699,0.152178488,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
403,SRR7286676,2017.646575,0.148312489,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
404,SRR7286531,2017.684932,0.149526756,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
405,SRR7204426,2017.808219,0.151973884,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
406,SRR7251430,2017.589041,0.146169217,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
407,SRR7291917,2018.394521,0.156706612,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
408,SRR7215516,2017.263014,0.141682515,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
409,SRR7265921,2018.082192,0.155313657,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
410,SRR7223141,2018.043836,0.154248637,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
411,SRR7401710,2018.030137,0.154313081,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
412,SRR7266791,2018.290411,0.157340267,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
413,SRR7291933,2018.408219,0.156766717,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
414,SRR7265628,2017.69589,0.147323408,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
415,SRR7282625,2017.567123,0.143933249,no,pMSM,STN,1,0,1,1,NA,NA,1
416,SRR7186921,2017.854795,0.148311185,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
417,SRR7358012,2018.424658,0.152176944,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
418,SRR7215282,2018.178082,0.151385275,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
419,SRR7191682,2018.194521,0.151758142,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
420,SRR7250970,2018.142466,0.151098104,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
421,SRR7184255,2018.20274,0.15225104,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
422,SRR7179964,2018.268493,0.152606337,no,non-pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
423,SRR7276909,2018.010959,0.148364099,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
424,SRR7187766,2018.254795,0.152563752,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
425,SRR7416064,2018.430137,0.143262455,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
426,SRR7186900,2018.350685,0.141901537,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
427,SRR7285533,2017.79726,0.138385487,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
428,SRR8204008,2018.843836,0.137513624,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
429,SRR7943898,2018.712329,0.137470731,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
430,SRR10858745,2019.99726,0.110893213,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
431,SRR9944893,2019.572603,0.120364852,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
432,SRR9222608,2019.410959,0.125111145,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
433,SRR4897212,2016.778689,0.120016778,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
434,SRR7291601,2018.405479,0.140036622,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
435,SRR7223145,2017.791781,0.136257387,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
436,SRR7290981,2018.238356,0.140633467,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
437,SRR7251024,2017.750685,0.13325433,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
438,SRR7256962,2018.312329,0.134108085,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
439,SRR7417184,2018.443836,0.133604335,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
440,SRR7291944,2018.038356,0.132021722,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
441,SRR7257153,2017.945205,0.130509868,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
442,SRR7249713,2017.378082,0.126456104,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
443,SRR8523765,2019.046575,0.127345051,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
444,SRR7457851,2018.465753,0.133026642,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
445,SRR7215274,2018.235616,0.134354098,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
446,SRR7244316,2017.638356,0.127292671,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
447,SRR7249712,2017.238356,0.12424476,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
448,SRR3530594,2016.071038,0.104959258,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
449,SRR3530516,2015.950685,0.103112944,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
450,SRR3531237,2016.013661,0.103833602,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
451,SRR3531250,2015.972603,0.103157492,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
452,SRR3530462,2016.065574,0.104279973,no,pMSM,STN,1,0,1,0,3.6.1.1.2,3.6.1.1.2,1
453,SRR7291657,2017.750685,0.11979207,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
454,SRR7401641,2017.684932,0.119284165,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
455,SRR7187857,2017.942466,0.119007509,no,pMSM,STN,1,0,1,1,3.6.1.1.2,3.6.1.1.2,1
